county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
04025,AZ,Yavapai County,-0.30203172362751946,-0.5348567262362012,-0.1127660877186405,-0.09099073777163988,76.388259727,-0.33413806427132015,-0.5269063512272751,-0.15355853040517817,-0.11494393235478727,-0.340056671021918
04027,AZ,Yuma County,0.5259889249358082,0.8056238722947734,0.5005711631256571,0.2597011201513422,77.788101404,0.5924242205142595,0.9003586180099855,0.7700473266144532,0.3816436995397842,0.7961342697112761
06001,CA,Alameda County,-2.7794849834577104,-0.7082995045523743,-1.2673623163822172,-0.8277501128955648,81.980724102,-3.1064297418528146,-0.7115780293769963,-1.8922297717467094,-1.1582119327463574,-2.0677867459538155
06003,CA,Alpine County,-1.8397450874174082,-0.7257548966646019,1.434068516288151,0.3633028417470541,NA,-2.054852650520566,-0.7301635051484363,2.175772515662326,0.5283460891878323,-0.024354679168070412
06005,CA,Amador County,-0.2596197240806618,-0.6299009539956912,-0.5961425323603617,-0.3872766293116908,78.51853107,-0.2866786690610135,-0.6281038597611468,-0.8814603736437122,-0.5344914807782195,-0.7016811702620473
06007,CA,Butte County,-0.5273364547911844,-0.4883278091304476,-0.9279529096048423,-0.29774785865645975,75.71472799000001,-0.5862560118638315,-0.47736509452101333,-1.3811234993074988,-0.40771670913274455,-0.858750103788241
06009,CA,Calaveras County,-0.3734236787624439,-0.2891384435739212,-0.5168551499668985,-0.21929152365892857,78.84490366900003,-0.4140262810445352,-0.26527996325168834,-0.7620639230522119,-0.2966207577345584,-0.5232322975042913
06011,CA,Colusa County,0.20692177827484803,1.1465495420770646,-0.1321690649194474,0.1567626828009882,79.18341051299998,0.23538531704833415,1.2633562370186209,-0.18277688191018568,0.23588053544041587,0.4671920443447222
06013,CA,Contra Costa County,-2.437174075726581,-0.6486448074888214,-1.0061626861885269,-0.8417439770549779,81.18311538,-2.7233808682230363,-0.6480612134957535,-1.4988972161809675,-1.1780275620715852,-1.8208960948058448
06015,CA,Del Norte County,0.29705695178360314,0.10645692498283972,-0.769399864822838,0.5513204696253831,73.80834846399999,0.3362473576879275,0.1559267383986985,-1.1423633056173708,0.7945833184623118,0.043470688064001714
06017,CA,El Dorado County,-1.7175180523213887,-1.0346616161740905,-0.9787308826272787,-0.8495297749032331,80.602033471,-1.9180795385243457,-1.0590692274700158,-1.4575884999683064,-1.1890524285705502,-1.6930746645935777
06019,CA,Fresno County,-0.19988011215467813,1.1465382998961988,-0.7033994894718882,-0.08123978965400519,75.915782071,-0.21982952536588513,1.2633442670050712,-1.0429753536289366,-0.10113636846339384,-0.03028530727338496
06021,CA,Glenn County,0.34773471690973035,0.7242360985245024,-0.048057589071877904,0.08961949510578826,75.36711328900003,0.3929562162466645,0.8137016991751914,-0.05611597613862042,0.14080425744272523,0.3887672988592201
06023,CA,Humboldt County,-0.2699583436536668,-0.1457553245408453,-0.8747380957891536,0.006861200933862277,75.799242703,-0.29824767400033875,-0.11261404387907252,-1.3009889344286791,0.02361663419457848,-0.5082526906636479
06025,CA,Imperial County,0.6475477497772597,2.0805826533203273,-0.01834943235219373,0.742082363763114,76.234887759,0.7284495994421514,2.2578598062953037,-0.0113793691417579,1.0647064910578472,1.2161561208068379
06027,CA,Inyo County,-0.34790253078897093,-0.35811031263755655,-0.9550431841486777,0.025039947345365077,76.642154958,-0.38546789519065455,-0.3387171563637908,-1.4219179173907208,0.049358151790013134,-0.6312372476328764
06029,CA,Kern County,0.177231336942533,1.0681455911140305,-0.3462453040737371,0.2685270378990902,74.220994058,0.20216145577761124,1.1798763173674385,-0.5051477603452723,0.39414139942825155,0.38265141458574503
06031,CA,Kings County,0.21644541721542038,0.8506440791848121,-0.3694373247389581,0.5009734783386378,76.57155080599999,0.24604235159398263,0.9482934887364874,-0.5400719168236731,0.7232908358703941,0.4147208890935258
06033,CA,Lake County,0.44165808452580835,0.13249507989773018,-0.4076363991374287,0.4067874484455012,74.12743789899999,0.4980572789364717,0.18365063564444994,-0.597594737749012,0.5899212794193405,0.2029220015199768
