county_fips,county_population22,county_age22,county_income22,county_bachelor22,county_hs22
31053,37175,39.4,66793,0.216765693,0.88678711
31055,582638,35.3,76083,0.4122717,0.91375061
31057,1825,42.4,58977,0.262820513,0.94230769
31059,5557,46.4,72335,0.228481625,0.94414894
31061,2901,49.8,55625,0.191970466,0.93077988
31063,2491,43.3,62928,0.234042553,0.93794326
31065,4630,47,58895,0.214003044,0.89802131
31067,21654,42.9,60035,0.20003956,0.92503461
31069,1778,47.3,47139,0.230531997,0.9383192
31071,1833,46.5,64957,0.31872214,0.95690936
31073,1873,48.9,76583,0.280968858,0.93910035
31075,649,40.2,65139,0.269662921,0.91685393
31077,2212,43.6,52813,0.171335505,0.92833876
31079,62575,36,63553,0.212881879,0.84931336
31081,9400,41.3,73254,0.249492584,0.97174083
31083,3094,47.5,64583,0.245283019,0.92682927
31085,919,48.9,59405,0.18061674,0.92951542
31087,2620,43.3,49456,0.188311688,0.93452381
31089,10149,42.3,66325,0.274851255,0.93948629
31091,659,40.9,43333,0.271428571,0.93095238
31093,6476,42.6,70766,0.223037581,0.95863909
31095,7185,45.8,54494,0.192687174,0.92068098
31097,5294,40.3,64352,0.190127971,0.89475059
31099,6655,38.3,74276,0.308797127,0.93738779
31101,8303,49.1,59511,0.199021207,0.90831974
31103,987,46.4,63977,0.287519747,0.98104265
31105,3395,47.8,53151,0.115323224,0.85275339
31107,8415,43.9,61250,0.189165651,0.91917784
31109,322063,34.1,70387,0.408542196,0.93284722
31111,34532,42.2,63019,0.201993133,0.93518131
31113,839,44.8,69250,0.252688172,0.97491039
31115,629,43.4,50000,0.195227766,0.98915401
31117,456,56.3,58250,0.174041298,0.9380531
31119,35538,36.8,61139,0.244571527,0.92956959
31121,7675,43,57873,0.174176936,0.92882104
31123,4562,40.3,57325,0.194497761,0.89411388
31125,3366,44,60054,0.189873418,0.92194093
31127,7019,38.6,57196,0.304753636,0.90232255
31129,4092,49.4,66000,0.268211921,0.92781457
31131,15995,42,73031,0.256471017,0.92936566
31133,2553,47.3,55833,0.204013378,0.85897436
31135,2860,41.5,61786,0.258524173,0.90636132
31137,8966,40.4,65114,0.26690742,0.92334209
31139,7301,40.2,65603,0.220647773,0.94493927
31141,34219,38.3,69943,0.245770656,0.89679954
31143,5182,43.4,67695,0.185658699,0.92106726
31145,10690,41.5,58344,0.243902439,0.92262873
31147,7850,47.1,50321,0.203984485,0.91308181
31149,1312,43.5,57566,0.286486486,0.95135135
31151,14275,38.6,71104,0.219313305,0.80525751
31153,191272,35.3,95911,0.411587617,0.95704954
31155,22374,40.4,84474,0.290884194,0.95266041
31157,36048,39.2,60137,0.251890418,0.89128548
31159,17644,37.5,79677,0.309577439,0.94170646
31161,5102,45.8,53609,0.216968011,0.89707928
31163,2970,49.1,60194,0.188600556,0.90871177
31165,1162,41.3,50833,0.249042146,0.96040868
31167,5828,41.4,76035,0.201005025,0.93994975
31169,5006,45.9,60305,0.225099602,0.93454752
31171,592,46.7,70069,0.245967742,0.91532258
31173,6716,28.1,63459,0.198087432,0.89754098
31175,4053,46.3,62321,0.269525802,0.93654114
31177,20884,41.6,89671,0.343031408,0.9508553
31179,9701,31.8,64951,0.326519438,0.95692645
31181,3410,44.6,62571,0.214910454,0.939192
31183,771,57.8,59167,0.247135843,0.9787234
31185,14212,39.5,72914,0.252695488,0.93813462
32001,25409,39.7,69922,0.176410139,0.92189998
32003,2265926,37.8,69911,0.26394873,0.86453128
32005,49476,53.5,84262,0.313312566,0.9338877
32007,53600,34.9,87755,0.170079013,0.88900744
32009,980,55,40694,0.242840779,0.7812142
32011,1622,48.4,73929,0.152115212,0.95229523
32013,17266,37,75574,0.208131229,0.85413176
32015,5728,40,92388,0.140373638,0.90243902
32017,4507,40.6,67412,0.153435833,0.88233448
32019,59435,43.2,70026,0.161123241,0.87367027
32021,4568,39.8,46625,0.146490959,0.90254367
32023,51698,52.9,53602,0.125383853,0.86686478
32027,6587,40.4,66304,0.1005386,0.8406144
32029,4095,55.7,86932,0.313523932,0.92418889
32031,486674,38.6,81531,0.324780201,0.88498824
32033,8997,41.4,71297,0.133045934,0.89311729
32510,58249,42.1,67465,0.243051421,0.88560745
33001,63914,47.8,80719,0.319438945,0.93411976
33003,50679,53.8,77049,0.375425085,0.95026505
33005,76610,43.5,76551,0.343640029,0.93755499
33007,31430,49.7,55247,0.204112439,0.88915181
33009,90836,44.1,79949,0.432915784,0.93185656
33011,422733,40.9,95112,0.40212606,0.92992749
33013,153918,42.8,88806,0.368228668,0.93467391
33015,315169,44.7,110225,0.435791996,0.95785703
33017,130965,37.7,83212,0.387230797,0.94448618
33019,43356,47,70788,0.301488606,0.90915217
34001,274339,42,73113,0.30081479,0.88382581
34003,953243,42,118714,0.516523964,0.92992991
34005,461853,41.7,102615,0.410752976,0.94083524
34007,522581,38.7,82005,0.342554537,0.89276503
34009,95456,50.9,83870,0.358503833,0.93917168
34011,153588,37.9,62310,0.173488229,0.81204801
34013,853374,37.6,73785,0.373967883,0.8692829
34015,302621,40.2,99668,0.351711622,0.9360218
34017,712029,35.6,86854,0.466201349,0.87166802
34019,129099,46.4,133534,0.554746005,0.95787374
34021,383732,39.3,92697,0.441523471,0.89726842
34023,860147,39.1,105206,0.451141349,0.89683216
34025,643064,43.3,118527,0.498933254,0.94349439
34027,508816,42.7,130808,0.571408323,0.95073803
34029,638691,41.8,82379,0.329415474,0.9314693
34031,519986,37.8,84465,0.300865976,0.85177958
34033,64840,41.8,73378,0.227734134,0.90180069
34035,344978,42,131948,0.572650418,0.94022019
34037,144808,44.5,111094,0.389695666,0.9544451
34039,572079,39,95000,0.38304032,0.8680283
34041,109739,44,92620,0.354751211,0.93839574
35001,674692,38.6,62220,0.366170438,0.90166325
35003,3635,59.5,44777,0.149059829,0.96512821
35005,64701,36.2,49673,0.175333541,0.81240269
35006,27211,38,49866,0.147285978,0.84216251
35007,12370,49.2,46286,0.22072999,0.90533954
35009,48327,31.7,55427,0.214534845,0.80934335
35011,1695,28.5,34702,0.092186128,0.84635645
35013,219870,33.2,51232,0.304189246,0.815831
35015,61264,35.7,77458,0.182356947,0.84033995
35017,28006,48.1,44895,0.263726019,0.88553064
35019,4413,43,38713,0.140082401,0.80517952
35021,671,42.2,39489,0.305732484,0.86836518
35023,4160,42.1,53651,0.169188446,0.83046768
35025,73103,32.2,65855,0.145996499,0.76094168
35027,20222,51.7,47919,0.242761403,0.90142495
35028,19253,41.2,135801,0.696672908,0.97925969
35029,25393,36.5,38241,0.118651276,0.7318955
35031,72073,33.6,44029,0.124360366,0.80743415
35033,4208,59.4,40231,0.205951679,0.93370654
35035,67850,35.9,50833,0.209863307,0.8655633
35037,8641,46.6,38998,0.160344828,0.86191223
35039,40285,41.7,52031,0.182356766,0.85264793
35041,19142,31.3,52644,0.204010384,0.8573091
35043,149460,40.8,76424,0.321415858,0.91867189
35045,121798,36.8,50734,0.157432026,0.85566118
35047,27215,45,43490,0.237844675,0.83465722
35049,154481,47.7,70522,0.421701423,0.90651352
35051,11506,55.4,35256,0.197425829,0.90346859
35053,16453,39.6,40699,0.167617089,0.84734038
35055,34475,49.8,55145,0.344658176,0.93405389
35057,15203,43,50727,0.145237199,0.86003389
35059,4074,39.4,41714,0.155244755,0.87552448
35061,76613,38.8,56246,0.210924048,0.84782858
36001,315041,38.1,78829,0.444159645,0.92596946
36003,47222,38.9,58725,0.245036206,0.91350486
36005,1443229,35,47036,0.212152575,0.74523322
36007,198365,39.7,58317,0.298324644,0.90584317
36009,77000,42.5,56889,0.20200271,0.89258018
36011,76171,43.4,63227,0.229764872,0.88490989
36013,127440,42.8,54625,0.24289741,0.89678314
36015,83584,41.7,61358,0.245584867,0.90173891
36017,47096,44.9,61741,0.182690892,0.88524397
36019,79839,40.9,67097,0.271762938,0.87895299
36021,61469,49.3,81741,0.363920773,0.92043461
36023,46755,36.3,65029,0.278404045,0.90633327
36025,44637,48.9,58338,0.249954762,0.90364316
36027,296467,42.9,94578,0.389817247,0.91554205
36029,951232,40.1,68014,0.363839206,0.92190423
36031,37314,49.2,68090,0.311787072,0.91641894
36033,47459,41.9,60270,0.221476708,0.86959092
36035,53280,44.2,60557,0.193275572,0.87487392
36037,58204,42.7,68178,0.231667345,0.92487499
36039,48067,47,70294,0.275879107,0.88481704
36041,5090,56.4,66891,0.233503774,0.85829072
36043,60293,44.3,68104,0.223630065,0.91339827
36045,117445,32.8,62782,0.252182074,0.91573373
36047,2679620,35.9,74692,0.404022141,0.83778736
36049,26690,42,64401,0.192099567,0.91195887
36051,61980,41.7,70443,0.29462879,0.92260683
36053,68020,42.5,68869,0.268776673,0.93067741
36055,756406,39.3,71450,0.404866449,0.91363861
36057,49624,40.6,58033,0.19776152,0.88781369
36059,1389160,41.7,137709,0.482229033,0.91811386
36061,1645867,38.5,99880,0.627504871,0.88464221
36063,212230,43.1,65882,0.270287808,0.91691519
36065,231055,40.9,66402,0.273157095,0.88888472
36067,472637,39.4,71479,0.369419547,0.91364399
36069,112288,43.8,76603,0.372387761,0.93339416
36071,401237,36.8,91806,0.315611897,0.89687372
36073,40148,43.2,61069,0.177990659,0.86145297
36075,118037,40.3,65054,0.214324856,0.89778813
36077,59678,40.8,65778,0.336958731,0.92612828
36079,97942,44.1,120970,0.428262345,0.93256123
36081,2360826,39.9,82431,0.347688183,0.82791317
36083,160943,40,83734,0.353609384,0.92419632
36085,492925,40.3,96185,0.353340742,0.88674816
36087,337326,35.3,106173,0.4246352,0.88612202
36089,108670,38.8,58339,0.234797085,0.88800134
36091,236328,43.3,97038,0.434060241,0.93991745
36093,159447,39.7,75056,0.342414296,0.91641138
36095,29970,45.7,71479,0.24961644,0.91138593
36097,17855,47.3,61316,0.244824211,0.91914477
36099,33651,43,64050,0.22147541,0.84192623
36101,93584,42.8,62506,0.258523454,0.91463763
36103,1524486,41.7,122498,0.390263742,0.90464566
36105,78725,41.9,67841,0.277683779,0.86660307
36107,48344,44.7,70427,0.263159409,0.92028089
36109,102555,32.6,69995,0.574874092,0.9567663
36111,182153,44.2,77197,0.355872921,0.91467671
36113,65684,46.7,74531,0.338419707,0.9166227
36115,61310,44.6,68703,0.211287829,0.89103159
36117,91324,43.6,71007,0.249992335,0.90567802
36119,997904,41.3,114651,0.517598379,0.89297245
36121,40338,42.9,65066,0.182237132,0.87465691
36123,24713,41.7,63974,0.240355906,0.84318643
37001,171779,39.1,60866,0.273344623,0.88303497
37003,36505,43.9,62764,0.153227642,0.85985739
37005,10989,50.6,42115,0.20745181,0.82299013
37007,22200,41.1,42000,0.113869538,0.82488917
37009,26759,49.6,49176,0.207897171,0.87010078
37011,17679,46.5,53513,0.223039036,0.86936705
37013,44711,46.9,56081,0.19468404,0.86795742
37015,17818,45.9,41652,0.16603352,0.80536313
37017,29807,45,40476,0.202510891,0.8817164
37019,139721,55.7,71193,0.323970741,0.93537397
37021,269449,42.3,66531,0.430339258,0.92125307
37023,87799,45.1,53732,0.197623621,0.84778163
37025,226396,37.6,83828,0.364868102,0.91951713
37027,80716,45.1,52362,0.172424445,0.8186171
37029,10547,41.1,79120,0.243484225,0.92263374
37031,68353,49.9,66965,0.318718607,0.92120701
37033,22747,46.4,56999,0.154265843,0.83698063
37035,161011,41.5,62070,0.247997431,0.87387829
37037,76754,47.6,84222,0.465158084,0.89418773
37039,28868,52.9,49254,0.236275253,0.91151942
37041,13835,48.7,51188,0.242006979,0.86626426
37043,11186,54.1,57065,0.288153432,0.88340545
37045,99527,41.4,50723,0.193885877,0.86788191
37047,50827,41.8,43206,0.145332962,0.8561995
37049,101098,38.5,61676,0.256565597,0.90880216
37051,335207,31.7,55551,0.268904819,0.92314673
37053,28616,42.5,82793,0.270588811,0.92835485
37055,37160,48.1,79742,0.425386487,0.94918408
37057,169498,42.6,58473,0.204722695,0.86546435
37059,43030,45.2,69105,0.26180411,0.89838059
37061,49312,40.6,49376,0.158772955,0.80330128
37063,325101,35.8,74927,0.518848617,0.9068865
37065,49067,41.6,46370,0.177484609,0.85584872
37067,383739,38.4,61229,0.353092474,0.89220277
37069,69680,41,70493,0.23705823,0.86923409
37071,228972,39.9,62628,0.249965406,0.87636018
37073,10509,47.3,55750,0.088951914,0.90486013
37075,8047,45.3,46010,0.138233775,0.84093648
37077,61161,42.5,68079,0.236590369,0.8582855
37079,20407,40,50320,0.114581193,0.76070132
37081,539557,37.2,62880,0.379230296,0.90097052
37083,48772,43.6,41629,0.157332796,0.81118338
37085,134718,35.2,64992,0.227590024,0.88223467
37087,62152,47.7,56596,0.287450603,0.90426145
37089,116469,47.7,65508,0.339565721,0.91569071
37091,21633,41.7,46196,0.160214059,0.83892706
37093,52612,33.5,57141,0.201788446,0.88898694
37095,4636,46.8,43724,0.142471668,0.81030761
37097,187839,40.8,73103,0.326999056,0.90859922
37099,42388,39.2,51482,0.298243072,0.89309908
37101,219042,38.4,75288,0.262296202,0.89529189
37103,9263,47.9,53053,0.157418224,0.85776869
37105,63560,39.6,60941,0.210124474,0.85146453
37107,55071,42.7,43063,0.150112395,0.82058654
37109,87933,44.3,75672,0.260609712,0.89815945
37111,44629,44.3,53532,0.179627131,0.86161536
37113,37088,50.6,51042,0.244584482,0.89480468
37115,21414,44.6,56664,0.322165279,0.88936579
37117,21992,46.7,44799,0.154691304,0.81977652
37119,1115403,35.4,79265,0.477816319,0.9088985
37121,14989,47.4,55534,0.220398278,0.89818802
37123,25839,43.7,55523,0.197344698,0.83920669
37125,100759,43,77981,0.398655285,0.92821272
37127,95015,41.7,56770,0.219485289,0.86557962
37129,228134,40.2,67515,0.434038046,0.93534007
37131,17528,51.3,45698,0.177663826,0.8350049
37133,203686,26.9,59976,0.256591722,0.92015533
37135,145919,36.2,85785,0.617144587,0.93418321
37137,12317,54.2,55867,0.244651448,0.90039922
37139,40454,39,61411,0.260761768,0.89698167
37141,61592,42.6,74538,0.286144094,0.90225305
37143,13053,49.8,59401,0.195868946,0.86385836
37145,39131,43.7,60688,0.175223454,0.88434036
37147,171196,33.2,54915,0.331378243,0.9020462
37149,19538,54.2,60465,0.333355091,0.92761097
37151,144403,41.4,56423,0.16760378,0.83983331
37153,43149,40.1,42354,0.172353844,0.82706664
37155,117573,36.8,39393,0.146168545,0.78350135
37157,91209,45.1,50737,0.154430916,0.83637713
37159,147067,40.7,59717,0.205799583,0.87422758
37161,64680,44.9,50512,0.197762471,0.85920253
37163,59317,39.6,49963,0.149013199,0.82624764
37165,34222,39,41948,0.144730033,0.82240814
37167,62723,41.4,60634,0.187427716,0.85985441
37169,44696,47.4,57539,0.161201358,0.87483331
37171,71429,43.8,52743,0.182116197,0.82023382
37173,14130,41.6,52818,0.211196192,0.85120033
37175,33131,52.4,62056,0.370715657,0.93767872
37177,3389,45.3,55341,0.122344611,0.77340677
37179,240109,38.9,95533,0.384482569,0.90447429
37181,42492,40.7,48340,0.178055556,0.84666667
37183,1132103,37,96734,0.556536052,0.93971388
37185,18803,48.6,42282,0.173346622,0.8544885
37187,11051,48,38927,0.141036962,0.85757538
37189,54540,32.1,50034,0.445231608,0.92479564
37191,117480,37.5,54323,0.199902898,0.85743854
37193,66125,45.3,49119,0.163839678,0.81480085
37195,78667,40.9,49827,0.204647981,0.83414066
37197,37280,44.5,57486,0.141149859,0.86461828
37199,18538,48,53103,0.223698462,0.88526247
38001,2190,46.9,57950,0.204314721,0.93337563
38003,10826,43.6,64447,0.287044427,0.94958766
38005,5960,31,63220,0.20647653,0.87195484
38007,839,40.6,74000,0.289473684,0.95230263
38009,6411,44.3,80113,0.263428827,0.92703671
38011,2975,41.6,79709,0.218056241,0.89047854
38013,2184,44.8,94583,0.247249191,0.91909385
38015,98443,37.7,82141,0.37271152,0.94931063
38017,186328,32.7,73249,0.426155408,0.95643608
38019,3691,47.8,61174,0.235716988,0.93265229
38021,5003,38.1,60250,0.267063244,0.91421415
38023,2195,44,95938,0.213316096,0.90433096
38025,4049,42.7,91758,0.189856066,0.90575737
38027,2345,46.4,50375,0.269005848,0.92046784
38029,3297,50.5,63750,0.180929095,0.89486553
38031,3388,45.1,78426,0.223856209,0.94321895
38033,1734,45.7,84750,0.235524257,0.94679186
38035,72927,30.3,64698,0.367156363,0.95599685
38037,2320,49.4,57069,0.210617426,0.91806117
38039,2309,51.9,66688,0.267180095,0.91172986
38041,2477,41.3,66797,0.177270256,0.88036977
38043,2391,48.4,57240,0.186899038,0.89963942
38045,4135,45.8,70227,0.25338295,0.90155616
38047,1849,49.2,59750,0.243382353,0.9125
38049,5326,43,78071,0.193874834,0.90545939
38051,2529,53.6,64375,0.167089893,0.87557136
38053,14081,30.5,83813,0.246341463,0.9271777
38055,9781,46.3,80556,0.222472861,0.93218666
38057,8366,44,82155,0.199222053,0.89531541
38059,33192,36.7,79555,0.26730803,0.93551221
38061,9648,34.7,81886,0.226666667,0.88894309
38063,3025,50,62219,0.285908473,0.9401903
38065,1832,48.1,69722,0.216342412,0.9463035
38067,6853,45.6,64243,0.218926554,0.92130751
38069,3999,44.6,59583,0.293870403,0.93169877
38071,11613,40,61490,0.254676441,0.92719919
38073,5663,42.7,71462,0.211866565,0.90883626
38075,2282,38.2,77067,0.227631579,0.91184211
38077,16548,37.3,67089,0.239779212,0.93507344
38079,12292,31.1,53806,0.162381219,0.8539687
38081,3828,44.2,75648,0.184392015,0.94228675
38083,1338,52.3,68684,0.143263757,0.90417457
38085,3896,27.1,41201,0.114674441,0.85860058
38087,837,54.1,70625,0.227906977,0.91627907
38089,32989,34.3,78734,0.252261118,0.91934955
38091,1774,45.3,85750,0.299843014,0.96153846
38093,21609,40.3,59167,0.244752449,0.91730526
38095,2152,49.1,61250,0.170607029,0.85367412
38097,8004,40.6,81157,0.306276459,0.93741947
38099,10553,44.6,68082,0.179007323,0.86886357
38101,69532,33,78143,0.294003738,0.94057778
38103,3990,49.7,59732,0.215754618,0.91146741
38105,39076,31.9,86139,0.244989138,0.90822642
39001,27509,42.2,46234,0.152224824,0.84974452
39003,102087,39.8,58976,0.191449896,0.91982999
39005,52522,41.5,62254,0.219018885,0.89889932
39007,97666,42.6,53663,0.156777933,0.86608703
39009,61276,32.2,48750,0.342709227,0.91733341
39011,46263,40.7,75231,0.207132885,0.93419216
39013,66554,44.1,56943,0.174301036,0.91477343
39015,43715,41.9,66677,0.145433678,0.87476636
39017,388327,37.2,77062,0.319041665,0.91210863
39019,26761,45.9,59872,0.134530315,0.88862868
39021,38715,41.7,70486,0.181457392,0.91371771
39023,135877,41.4,58954,0.186469828,0.88999391
39025,208851,40.5,79573,0.301967511,0.91449317
39027,42077,40.5,64210,0.20607475,0.91124783
39029,101723,44.5,55473,0.164820829,0.89847667
39031,36629,40.6,52048,0.165041617,0.84542212
39033,41861,42.9,52486,0.147664695,0.8990754
39035,1256620,40.4,60074,0.351757314,0.90906239
39037,51751,41.7,60237,0.1629573,0.91066372
39039,38300,40.8,69302,0.189206663,0.91986765
39041,216074,39.8,123995,0.574403226,0.97163665
39043,75299,44.8,65171,0.26466631,0.91855429
39045,159371,39.5,82969,0.310896427,0.93879328
39047,28901,41.2,56773,0.137359863,0.84996465
39049,1318149,34.6,71070,0.416879046,0.91508443
39051,42602,41.4,71453,0.182767356,0.93858688
39053,29276,40.2,55533,0.181727209,0.8630041
39055,95455,44.6,97162,0.393506336,0.91076127
39057,167567,38.6,81243,0.411949907,0.94202695
39059,38409,42.6,53901,0.149320425,0.86244647
39061,827671,36.8,68249,0.403157316,0.92143464
39063,75072,39.4,67006,0.28495806,0.93832591
39065,30622,35.6,55876,0.184818837,0.91592302
39067,14528,46.1,54056,0.116831307,0.88183891
39069,27601,41.8,71616,0.181399004,0.92994498
39071,43285,40.8,60522,0.151843964,0.85025183
39073,28104,42.6,59007,0.147490697,0.87896007
39075,44273,32.2,72987,0.110596102,0.57581399
39077,58518,40.1,64144,0.155350748,0.90182574
39079,32563,40.1,56549,0.158787716,0.87053452
39081,65280,44.3,53124,0.19500227,0.92594194
39083,62657,39.4,71246,0.237102885,0.91501506
39085,232236,43.9,76835,0.299273366,0.93611085
39087,57994,41.9,51846,0.181540193,0.89409952
39089,178844,40.2,78505,0.295488431,0.93158922
39091,46098,41.8,69125,0.188555552,0.92997846
39093,313101,41.9,67272,0.272182078,0.91205572
39095,430014,38.1,57265,0.279608824,0.90852915
39097,43961,41.4,77062,0.203916507,0.8882977
39099,227979,43.3,54279,0.261729169,0.91440196
39101,65366,40.7,55106,0.134645396,0.89468094
39103,182347,42.7,89968,0.359084195,0.95037705
39105,22242,43.2,46255,0.114834956,0.85772101
39107,42321,39.4,73278,0.203646224,0.93014378
39109,108818,41.1,71440,0.246686215,0.92827099
39111,13401,46.1,55381,0.107150238,0.88830337
39113,536121,39,61942,0.299700281,0.91704596
39115,13851,44.6,51056,0.111836161,0.86537496
39117,35049,42.7,70412,0.168964816,0.89749847
39119,86393,40.5,56810,0.193428373,0.9040299
39121,14216,51.9,51547,0.131183991,0.84732259
39123,40367,49.8,69515,0.268914985,0.93101305
39125,18827,41.4,65331,0.154094579,0.89896194
39127,35451,41.1,62899,0.148014736,0.87990176
39129,58809,39.5,67600,0.196172716,0.87707779
39131,27151,40.9,50832,0.139712199,0.84154854
39133,161217,39.1,69796,0.317362621,0.92868235
39135,40929,43,66355,0.188295874,0.91959502
39137,34400,40.3,79453,0.259177008,0.94813847
39139,125008,40.9,56557,0.177523067,0.89555848
39141,76957,41.3,58048,0.165303621,0.88694952
39143,58885,42.3,60814,0.183250734,0.93162681
39145,73716,40.6,46360,0.17562068,0.875572
39147,55062,40.6,62476,0.188571891,0.93396074
39149,48145,40.2,73502,0.206538726,0.91182722
39151,374199,41.8,63130,0.24087594,0.92699226
39153,539361,41.1,68360,0.345768564,0.92534408
39155,201749,44,53537,0.20018562,0.89577576
39157,92840,41.1,61953,0.196718757,0.8876338
39159,63411,38.4,104496,0.393196552,0.94929944
39161,28833,41.3,64841,0.172044632,0.92681946
39163,12790,43.6,50967,0.154423948,0.80260687
39165,243189,39.5,103128,0.446611362,0.94829719
39167,59639,44.1,59053,0.204806859,0.91756659
39169,116680,38.8,70320,0.240341724,0.86470588
39171,36973,41.5,60632,0.144097693,0.91056406
39173,131564,35.4,70537,0.375072816,0.94819175
39175,21818,42.3,68552,0.211850596,0.93983443
40001,19726,38.1,44955,0.108564724,0.81752053
40003,5683,43.6,75028,0.207245354,0.8743825
40005,14117,40.6,49181,0.1477499,0.82706093
40007,5071,39.9,62981,0.226749336,0.85473871
40009,22295,36.3,51499,0.151663725,0.84774792
40011,8661,41.3,56843,0.178017312,0.82606565
40013,46528,36.8,54289,0.238017114,0.87248279
40015,26910,37.4,52443,0.150589906,0.86634258
40017,156681,36.2,82364,0.320388443,0.91963581
40019,48202,38.4,56390,0.195867306,0.87387191
40021,47412,36.5,52410,0.285591113,0.8840325
40023,14285,41.7,43252,0.14705578,0.84404429
40025,2272,45.9,57100,0.31710442,0.87508008
40027,295060,34.8,71757,0.352353,0.92207261
40029,5287,40.7,47117,0.172346369,0.83687151
40031,121777,33.5,57150,0.237724413,0.90289499
40033,5537,42.8,60208,0.18153446,0.83979194
40035,14144,41.2,48018,0.134032047,0.85044845
40037,72076,40.4,61657,0.179826073,0.90304271
40039,28391,32.4,58669,0.310504202,0.88061224
40041,40791,46.8,53290,0.187397076,0.85857839
40043,4504,38.1,61310,0.195462478,0.93089005
40045,3755,43.8,57768,0.189958786,0.86549269
40047,62456,35.7,64165,0.226871326,0.8683492
40049,25806,38.8,53600,0.163932526,0.87281897
40051,55314,39.7,74349,0.221221968,0.9063016
40053,4152,41.1,58980,0.223571429,0.92
40055,5531,41,55204,0.094058154,0.81567636
40057,2499,40.7,55729,0.148083624,0.80023229
40059,3272,39.7,59934,0.230116175,0.90169794
40061,11651,41.3,46239,0.146606674,0.84464442
40063,13409,39.2,44799,0.146031407,0.84189723
40065,24776,34.7,60954,0.242433816,0.85903835
40067,5420,40.9,48346,0.166986564,0.84754593
40069,10410,39.5,48476,0.209359965,0.88103222
40071,43859,38.2,53746,0.181499071,0.89369537
40073,15290,38.1,65167,0.228947368,0.91012146
40075,8446,41.6,42679,0.178589898,0.85623168
40077,9537,40.9,42735,0.128158016,0.854693
40079,48525,38.8,46750,0.151569067,0.84864566
40081,33734,41,57656,0.159165232,0.89135112
40083,49919,39.9,80565,0.30745472,0.91810603
40085,10158,39,60758,0.152800355,0.83892419
40087,42393,38.8,80150,0.268456849,0.88892413
40089,31003,38.2,47046,0.15697047,0.84999509
40091,19159,47.4,43467,0.136007967,0.86427657
40093,7678,42.2,67621,0.183419491,0.90714149
40095,15494,42,53734,0.15647853,0.81914495
40097,39324,40.3,56552,0.153546231,0.89153361
40099,13837,41.5,60213,0.174989509,0.86812841
40101,66606,38.1,50289,0.201606534,0.86897268
40103,10981,41.1,66813,0.196554947,0.9025237
40105,9460,42.1,50960,0.167941266,0.89951055
40107,11349,40.1,45429,0.125095444,0.83443624
40109,795822,35.1,62505,0.341994268,0.88507554
40111,36900,39.3,50819,0.159739102,0.87169827
40113,46004,43.2,58189,0.200569121,0.89465149
40115,30472,37.6,46186,0.15435563,0.86723292
40117,15682,41.5,56279,0.163900992,0.87679614
40119,82058,27.2,46658,0.385945065,0.93115073
40121,43758,40.4,53054,0.189537977,0.86710669
40123,38116,37.3,59457,0.287772648,0.8950008
40125,72734,37.7,58270,0.208889626,0.88649556
40127,10845,44,42274,0.140391551,0.84131891
40129,3423,42,57574,0.222692633,0.92464014
40131,95870,39.3,75312,0.25145139,0.92167102
40133,23592,38.9,43239,0.148266803,0.85327097
40135,39538,40.8,47494,0.149687221,0.83512064
40137,43140,40.7,57065,0.188837614,0.88683788
40139,21144,33.1,55682,0.244907372,0.75386271
40141,7013,40.8,46306,0.18160478,0.79534784
40143,668923,36,65229,0.33230714,0.89898434
40145,82269,38.9,75082,0.261145365,0.91590114
40147,52579,39.7,59426,0.307340992,0.91482208
40149,10930,40.4,60600,0.195844504,0.89115282
40151,8661,33.7,50724,0.320916372,0.89867759
40153,20411,36.8,61207,0.192848854,0.8716275
41001,16685,47.4,51657,0.244140153,0.91381393
41003,95615,33.5,72882,0.537699806,0.95980743
41005,420925,41.9,95740,0.391886088,0.94356017
41007,41190,44.9,68025,0.257493054,0.92240562
41009,52865,43.1,83265,0.183720625,0.90550085
41011,64908,48.4,57563,0.205679845,0.90023496
41013,24987,47,74969,0.208847847,0.90250188
41015,23404,56.8,64300,0.237078887,0.91086001
41017,199352,42.6,82042,0.407662022,0.94265723
41019,111322,46.6,56440,0.188963089,0.91266391
41021,1983,51,58409,0.219363575,0.89844279
41023,7237,51.7,56045,0.192904261,0.89124621
41025,7496,45.5,45462,0.14166212,0.9123477
41027,23965,40.2,80254,0.382850314,0.84146997
41029,222604,42.3,67690,0.299947503,0.91012949
41031,24659,41.1,69345,0.212133646,0.87872216
41033,87994,47.4,56068,0.186125443,0.91003455
41035,69506,41.1,57219,0.208402534,0.89309221
41037,8201,46.1,54663,0.198042414,0.87047308
41039,382218,40.1,65157,0.3296817,0.92841741
41041,50334,52.4,57794,0.288977363,0.92843835
41043,128598,40,69523,0.20437201,0.90835466
41045,31538,35.9,48371,0.145972581,0.81446065
41047,345815,37,70926,0.250073889,0.85745145
41049,12140,37,64975,0.112940871,0.76789419
41051,808098,38.2,83668,0.477144309,0.92338529
41053,87600,37.1,77353,0.310195379,0.91781133
41055,1900,45.7,57171,0.160087719,0.88230994
41057,27345,48.7,63098,0.238079134,0.90700034
41059,79904,36.9,70322,0.182478301,0.84482726
41061,26286,39.7,61946,0.238349625,0.92782451
41063,7439,50.9,62238,0.319721826,0.93313124
41065,26639,40.4,61316,0.220458178,0.86435802
41067,599541,37.5,100121,0.458212289,0.92865361
41069,1407,56.1,50774,0.199818347,0.9164396
