county_fips,pop_total,pop_density,area_land,median_income
49017,5121,0.9886948,5179.555562,56481
49019,9680,2.63555,3672.857517,59171
49021,58068,17.61683,3296.166697,63005
49023,11943,3.521126,3391.812496,88048
49025,7814,1.956366,3994.14039,70327
49027,13027,1.919834,6785.481644,69403
49029,12367,20.30048,609.1974727,120854
49031,1764,2.326533,758.2096349,33359
49033,2543,2.471912,1028.75836,69250
49035,1180643,1568.228,752.8515499,90011
49037,14524,1.856395,7823.765522,52108
49039,28816,18.12536,1589.81649,64356
49041,21667,11.34115,1910.475965,66972
49043,42524,22.73455,1870.457346,126392
49045,74032,10.5155,7040.276956,95545
49047,35951,8.01962,4482.880854,67983
49049,666021,332.2695,2004.460228,91263
49051,35009,29.74548,1176.951813,104855
49053,183297,75.50578,2427.588872,71976
49055,2532,1.028811,2461.093793,64870
49057,262960,430.3463,611.042757,82291
50001,37434,48.84832,766.3312973,85870
50003,37326,55.3604,674.2364521,68558
50005,30418,46.85364,649.2131269,62964
50007,168309,313.5125,536.849363,89494
50009,5976,9.022148,662.3699569,55247
50011,50101,79.4044,630.9599458,73633
50013,7335,89.70759,81.76566069,86639
50015,25977,56.31813,461.2546344,69886
50017,29439,42.85101,687.0083414,74534
50019,27459,39.53498,694.5494049,63981
50021,60585,65.10664,930.5502759,62641
50023,59768,86.99095,687.0599864,77278
50025,45857,58.34531,785.958582,65473
50027,57832,59.67326,969.1442833,69492
51001,33367,74.26114,449.3197899,52694
51003,112513,156.1656,720.4721443,97708
51005,15159,33.94524,446.5721756,52546
51007,13309,37.45211,355.3604604,63438
51009,31426,66.30496,473.961535,64454
51011,16253,48.62913,334.2235593,60041
51013,235845,9071.863,25.99741466,137387
51015,77433,80.0694,967.0735401,76124
51017,4177,7.893021,529.2016982,55699
51019,79761,104.9343,760.104192,74773
51021,6241,17.44998,357.6508061,59901
51023,33734,62.32307,541.2762561,77680
51025,15965,28.19476,566.2400289,52678
51027,20246,40.26215,502.8544318,39591
51029,16869,29.10342,579.622565,59894
51031,55518,110.3283,503.2073477,59022
51033,31181,59.12622,527.3632835,83562
51035,29126,61.3509,474.7444637,49113
51036,6760,36.95987,182.9010605,65573
51037,11563,24.32801,475.2957064,51548
51041,366019,864.2599,423.505678,95757
51043,14882,84.57689,175.9582392,107475
51045,4898,14.92846,328.098212,66286
51047,52822,139.3052,379.1817414,92359
51049,9697,32.5978,297.4740949,56497
51051,14089,42.63705,330.4402769,40143
51053,28057,55.68128,503.885652,77225
51057,10602,41.19922,257.3349622,52335
51059,1145354,2929.141,391.0204619,145165
51061,73290,113.1029,647.9937606,122785
51063,15532,40.77466,380.922846,57146
51065,27442,95.57766,287.1173148,90766
51067,54838,79.40516,690.6100507,66275
51069,92007,222.7046,413.1346647,92443
51071,16711,46.7801,357.2245246,61987
51073,38875,178.4814,217.8097875,83750
51075,24906,88.3101,282.0288712,105600
51077,15356,34.75896,441.7853488,43348
51079,20631,132.2949,155.9470268,81338
51081,11373,38.52289,295.2270667,51823
51083,34013,41.59436,817.7310968,49145
51085,110513,236.3545,467.5731193,104678
51087,333120,1425.419,233.6997515,82424
51089,50760,132.7576,382.351041,43694
51091,2247,5.412333,415.1629058,57070
51093,38898,123.2176,315.6854163,91680
51095,78818,553.8931,142.2982222,100711
51097,6681,21.19948,315.149247,70147
51099,26985,150.2272,179.6278778,103264
51101,17845,65.14902,273.9104706,79398
51103,10866,81.51158,133.3062053,62674
51105,22287,51.19005,435.3776095,41619
51107,420773,815.8671,515.7372219,170463
51109,38106,76.96971,495.0778768,76594
51111,11988,27.76929,431.6999399,54438
51113,13828,43.12642,320.6387427,74586
51115,8537,99.37045,85.91084746,79054
51117,30367,48.56314,625.3095844,51265
51119,10738,82.39061,130.3303892,69389
51121,99373,256.8793,386.8470001,65270
51125,14773,31.38215,470.7452606,64028
51127,23296,110.9152,210.0342951,113120
51131,12132,57.30432,211.7117948,54693
51133,12007,62.72216,191.4315588,64655
51135,15638,49.74081,314.3897192,62366
51137,36593,107.4637,340.5150109,87309
51139,23753,76.61831,310.0172881,56760
51141,17660,36.5666,482.9544415,49180
51143,60541,62.47763,969.0028402,52619
51145,30503,117.2279,260.202472,108089
51147,21922,62.64389,349.9463318,57304
51149,42634,160.6757,265.3418688,80318
51153,481114,1435.07,335.254656,123193
51155,33841,105.8064,319.838912,59740
51157,7422,27.86326,266.3722488,98663
51159,8968,46.83569,191.477891,62708
51161,96653,385.7672,250.5475207,80872
51163,22673,38.00669,596.5528427,61903
51165,83905,98.73576,849.7934662,73232
51167,25763,54.40696,473.5239607,44088
51169,21536,40.19205,535.8272857,44535
51171,44337,87.26393,508.079327,62149
51173,29799,66.00881,451.4397071,45061
51175,18003,30.04527,599.1957337,67813
51177,141097,351.0152,401.9683427,105068
51179,157606,585.4497,269.2050156,128036
51181,6546,23.46662,278.9494685,68655
51183,10866,22.16529,490.2258142,59195
51185,40392,77.85791,518.7911975,46508
51187,40800,190.1461,214.5718173,79313
51191,53985,96.19682,561.1931978,59116
51193,18480,80.58394,229.3260849,56647
51195,36105,89.4929,403.4398306,47541
51197,28275,61.20764,461.9521635,53921
51199,70238,670.8416,104.7013222,105154
51510,157594,10551.76,14.93533406,113179
51520,17036,1323.576,12.87119014,45250
51530,6639,1031.196,6.438158015,48783
51540,46289,4518.172,10.24507141,67177
51550,249377,736.8068,338.4564253,92703
51570,18158,2414.795,7.519478855,72216
51580,5722,1046.32,5.468690202,45737
51590,42507,993.2166,42.79731026,41484
51595,5680,822.7209,6.90392079,41442
51600,24242,3884.359,6.240926213,128708
51610,14576,7122.604,2.046442686,164536
51620,8194,989.9313,8.277341826,57537
51630,28258,2704.002,10.45043452,83445
51640,6687,811.8877,8.236360941,44612
51650,137217,2666.442,51.46070793,64430
51660,51784,2987.156,17.33555213,56050
51670,23046,2225.729,10.35436149,50661
51678,7346,2939.294,2.499239379,93651
51680,79166,1616.409,48.97645549,56243
51683,42620,4329.981,9.8429985,110559
51685,17123,5644.046,3.033816373,91673
51690,13539,1235.816,10.95551331,39127
51700,185118,2683.028,68.99592122,63355
51710,236973,4448.115,53.27492791,60998
51720,3668,490.5404,7.477467849,36974
51730,33261,1463.923,22.72046357,46930
51735,12479,812.6091,15.35670744,114503
51740,97384,2924.39,33.3006207,57154
51750,16379,1692.677,9.67638769,51039
51760,227171,3790.921,59.92501587,59606
51770,99213,2333.259,42.52121631,51523
51775,25372,1747.971,14.51511281,68402
51790,25581,1284.155,19.92048612,59731
51800,94856,237.6348,399.1670819,87758
51810,457900,1871.127,244.7187987,87544
51820,22341,1492.405,14.969796,52519
51830,15486,1732.568,8.938176548,66815
51840,28103,3057.033,9.192899735,62495
53001,20557,10.67902,1924.989157,63105
53003,22370,35.16878,636.0755216,63724
53005,207560,122.085,1700.127599,83778
53007,79076,27.06991,2921.177544,71876
53009,77333,44.4756,1738.773499,66108
53011,504091,802.0547,628.499468,90115
53013,3980,4.582165,868.5850405,68825
53015,110621,96.93743,1141.158795,70912
53017,43189,23.74008,1819.243864,79422
53019,7260,3.295145,2203.241294,50424
53021,96692,77.87719,1241.595868,77877
53023,2310,3.249698,710.8352811,57958
53025,99145,37.00065,2679.547216,66387
53027,75672,39.79691,1901.454246,59105
53029,86510,414.9688,208.4735281,82850
53031,33006,18.29877,1803.728017,64796
53033,2254371,1065.527,2115.73396,116340
53035,275411,697.0635,395.1017534,93675
53037,44424,19.33772,2297.271617,66800
53039,22798,12.18078,1871.636533,66581
53041,82663,34.40305,2402.781468,67247
53043,11036,4.776249,2310.599493,68172
53045,66053,68.83723,959.5533323,74388
53047,42336,8.039188,5266.202969,58218
53049,23396,25.06555,933.3924821,58889
53051,13570,9.691162,1400.244844,59353
53053,918993,550.9625,1667.977408,91486
53055,18001,103.505,173.9142822,76745
53057,129480,74.83393,1730.231164,82029
53059,12118,7.307619,1658.269329,84500
53061,828337,396.9956,2086.514044,104083
53063,538711,305.353,1764.223772,70394
53065,46774,18.88254,2477.102665,62381
53067,294272,407.2963,722.5009784,88895
53069,4476,17.02366,262.928168,59167
53071,62150,48.93573,1270.033053,66635
53073,226523,107.4601,2107.973467,77581
53075,47141,21.83199,2159.262267,49345
53077,256143,59.64426,4294.51182,64910
54001,15527,45.52586,341.0588651,44341
54003,123283,383.8831,321.1472609,73619
54005,21705,43.27722,501.5340982,56182
54007,12505,24.48434,510.7346227,42245
54009,22349,250.5614,89.19569975,51963
54011,93965,334.3669,281.0236217,48944
54013,6279,22.48421,279.2626252,39031
54015,8049,23.5393,341.9388074,41530
54017,7847,24.54313,319.7228713,56587
54019,40545,61.28878,661.5402759,50090
54021,7444,21.99097,338.5025846,51552
54023,11034,23.11405,477.3720342,52877
54025,32995,32.35366,1019.82293,45519
54027,23275,36.34436,640.4020405,55222
54029,28907,349.9212,82.61001981,57515
54031,14249,24.46955,582.3155196,49205
54033,65862,158.319,416.0082533,56184
54035,27868,60.01387,464.359316,55173
54037,58043,277.3255,209.2955489,93744
54039,179895,199.5034,901.7139662,55226
54041,16920,43.72886,386.9298298,50552
54043,20410,46.69486,437.0930645,50985
54045,32350,71.3,453.7166844,42194
54047,18911,35.44987,533.4574956,28235
54049,56194,181.9842,308.7849735,59974
54051,30509,99.88824,305.4313333,58129
54053,25488,59.16877,430.767809,53058
54055,59530,142.0893,418.9618052,46409
54057,26957,82.21562,327.881723,64728
54059,23466,55.45687,423.1396655,38305
54061,105988,294.3359,360.0920097,60893
54063,12438,26.30968,472.7538321,52392
54065,17237,75.24686,229.0726783,61021
54067,24624,38.06777,646.8463514,48826
54069,42224,398.9787,105.8302108,55521
54071,6156,8.844196,696.0496805,52458
54073,7622,58.57698,130.1193612,59666
54075,7940,8.444665,940.2385864,41680
54077,34206,52.72081,648.8139528,60136
54079,57347,165.8966,345.6790935,75725
54081,74303,122.7391,605.3735168,47975
54083,28005,26.93565,1039.700088,51186
54085,8507,18.82121,451.9900602,48973
54087,14027,29.0076,483.5630126,41299
54089,11985,33.23727,360.589161,42991
54091,16602,96.09247,172.7710862,52946
54093,6747,16.10092,419.0444373,54053
54095,8336,32.52416,256.3017898,59167
54097,23875,67.32227,354.6375041,49663
54099,38933,76.94187,506.0053715,52694
54101,8362,15.10833,553.4695234,43409
54103,14431,40.30252,358.0669563,50715
54105,5202,22.37312,232.5111499,52776
54107,84272,229.9375,366.4996749,54350
54109,21237,42.51908,499.4698786,44510
55001,20730,32.10736,645.6462594,55223
55003,16041,15.35069,1044.96966,57000
55005,46683,54.09052,863.0532404,59379
55007,16214,10.97111,1477.881108,67266
55009,268393,506.3142,530.0917719,74066
55011,13329,19.72355,675.7910909,64238
55013,16561,20.1571,821.5963194,60466
55015,52361,164.5279,318.2499502,84151
55017,66254,65.705,1008.355461,69815
55019,34703,28.68733,1209.697626,63187
55021,58272,76.11288,765.5997665,79271
55023,16123,28.24609,570.8047574,60823
55025,559891,467.9447,1196.489646,84297
55027,89032,101.6696,875.6990071,71747
55029,30038,62.32816,481.9330561,68257
55031,44092,33.80585,1304.271482,64682
55033,45221,53.1912,850.1594787,69721
55035,105697,165.6895,637.9223379,70127
55037,4574,9.372488,488.0241051,58049
55039,104027,144.5691,719.5659594,70368
55041,9239,9.109053,1014.265728,55552
55043,51842,45.20276,1146.876813,63497
55045,37066,63.46439,584.0440712,76080
55047,19093,54.62259,349.5439948,66395
55049,23766,31.16042,762.6984032,79226
55051,6136,8.092759,758.2086465,55777
55053,20958,21.21438,987.9149031,64630
55055,85932,154.4172,556.4923143,77018
55057,26695,34.80077,767.0806197,63455
55059,168693,620.5757,271.8330803,76583
55061,20570,60.06646,342.4540222,77610
55063,120216,266.0779,451.8074493,68731
55065,16716,26.38307,633.5880599,69293
55067,19512,22.4096,870.6982859,55091
55069,28402,32.32261,878.7039075,64314
55071,81242,137.8614,589.3019304,66412
55073,137820,89.19269,1545.193902,73248
55075,41827,29.88784,1399.465375,60347
55077,15619,34.27379,455.7127029,59748
55078,4279,11.96539,357.6146052,62194
55079,933063,3864.295,241.457477,59319
55081,46208,51.29072,900.9036582,66451
55083,39048,39.14676,997.477091,73611
55085,37799,33.93257,1113.944485,66111
55087,190611,298.9707,637.5574126,78705
55089,91745,393.7371,233.010797,92258
55091,7363,31.73601,232.0077715,70833
55093,42187,73.49417,574.0183136,82996
55095,45128,49.35693,914.3195042,74142
55097,70281,87.75542,800.873567,71301
55099,14066,11.2164,1254.057097,55822
55101,197068,592.4335,332.6415412,72658
55103,17256,29.43958,586.1495574,61985
55105,163817,228.1042,718.1673923,70630
55107,14179,15.52071,913.5533786,57473
55109,93752,129.822,722.1577984,97950
55111,65664,78.96655,831.5419654,72930
55113,18057,14.3583,1257.600489,57519
55115,40848,45.73092,893.2249076,65493
55117,117741,230.1791,511.5191329,68969
55119,19979,20.49018,975.0524744,61360
55121,30679,41.85596,732.9661883,68474
55123,30811,38.92426,791.5629818,65177
55125,23146,26.9858,857.7102288,63726
55127,105127,189.2836,555.3942767,75172
55129,16685,20.93176,797.1141055,58504
55131,136842,317.7615,430.6437621,91915
55133,407290,740.9035,549.7206875,101639
55135,51822,69.30901,747.695004,69198
55137,24672,39.402,626.161159,61033
55139,171197,393.8303,434.6974272,70041
55141,74138,93.48534,793.0441809,63273
56001,37525,8.77916,4274.327066,55887
56003,11690,3.726541,3136.957286,61262
56005,46857,9.757676,4802.065505,93315
56007,14609,1.849755,7897.803042,65196
56009,13729,3.226561,4254.994726,79235
56011,7258,2.54267,2854.480042,68876
56013,39402,4.290479,9183.590052,60030
56015,12592,5.657767,2225.61303,62356
56017,4616,2.302897,2004.431563,64031
56019,8536,2.054812,4154.152004,60667
56021,100316,37.34962,2685.863823,76282
56023,19794,4.857022,4075.336849,83033
56025,79506,14.88727,5340.537411,69104
56027,2460,0.936776,2626.027945,54375
56029,29878,4.305784,6939.038865,66754
56031,8618,4.140365,2081.458861,64753
56033,31176,12.35495,2523.361189,68898
56035,8801,1.801091,4886.481846,85960
56037,42079,4.035588,10426.9801,79375
56039,23346,5.841102,3996.848665,108279
56041,20546,9.86972,2081.720793,78164
56043,7725,3.450695,2238.67937,61875
56045,6870,2.864882,2398.005019,71800
72001,17972,269.4855,66.69003872,17659
72003,37998,1231.355,30.85868815,20301
72005,54752,1498.34,36.54178166,18348
72007,24136,802.2632,30.08488997,23160
72009,24555,784.1962,31.31231805,22511
72011,25497,648.895,39.29295116,22673
72013,87217,692.5306,125.9395611,21799
72015,15797,1052.512,15.00885101,18496
72017,22604,1209.042,18.69579936,20282
72019,28899,843.7003,34.2526838,21262
72021,184326,4147.804,44.43942443,29403
72023,46983,667.6921,70.3662627,23077
72025,126772,2163.205,58.60378658,29279
72027,32733,706.1387,46.35491439,23263
72029,42218,1284.433,32.86898318,26021
72031,154126,3396.458,45.37845272,32888
72033,23060,4771.958,4.832398451,22407
72035,41509,799.2559,51.93455414,26704
72037,11256,387.6631,29.03551986,22945
72039,16924,254.384,66.5293399,19618
72041,39831,1105.724,36.0225391,25580
72043,34557,442.9655,78.01284021,20569
72045,18817,662.5444,28.40111692,16153
72047,34459,809.52,42.56720263,21670
72049,1186,101.8324,11.64658755,25483
72051,35786,1548.133,23.11557891,31485
72053,31984,1069.45,29.90697409,24309
72054,11641,765.1486,15.21403806,21560
72055,13682,369.2809,37.05039251,14525
72057,36365,559.1423,65.03711369,19165
72059,17670,418.019,42.27081207,21312
72061,89554,3246.483,27.58492781,43304
72063,40517,1453.023,27.88462958,39533
72065,38330,917.5013,41.77650862,24407
72067,15571,1372.43,11.34557071,22542
72069,50729,1134.394,44.71904889,25940
72071,42817,774.1073,55.31145318,19965
72073,14726,330.6744,44.5332349,18363
72075,46333,768.6552,60.27800592,23035
72077,36928,1394.029,26.49012737,25931
72079,23202,386.9775,59.9569666,17131
72081,27990,455.4906,61.45022448,18844
72083,8826,190.3797,46.3599924,16506
72085,35099,1035.984,33.87985427,23193
72087,23580,1217.071,19.37438475,21306
72089,17716,686.3616,25.8114694,22585
72091,39310,870.8391,45.14036976,20385
72093,5354,146.194,36.6225635,20133
72095,10563,499.0821,21.16485327,21951
72097,72721,937.2573,77.58915331,16788
72099,37363,742.1926,50.34137919,20331
72101,28659,737.2792,38.8712967,22282
72103,23340,451.7914,51.66101465,20486
72105,29153,1063.926,27.40135321,20616
72107,21378,335.9993,63.62514112,16869
72109,15927,341.7499,46.60425299,20778
72111,20298,454.9275,44.61809707,20072
72113,136542,1187.959,114.9383426,18994
72115,23540,1037.799,22.68261629,20209
72117,15164,1061.318,14.28788859,26771
72119,46838,772.6321,60.62135269,25963
72121,22639,623.4406,36.31300222,20464
72123,25688,370.123,69.403954,20123
72125,31680,581.3217,54.4964996,17862
72127,340903,7119.042,47.88608133,26111
72129,37552,707.0932,53.10756961,19629
72131,39183,556.3943,70.42307223,17557
72133,20207,593.4503,34.05002958,22680
72135,66699,2468.819,27.01656069,32456
72137,74854,3220.356,23.2440104,28719
72139,67497,3251.588,20.75816567,35821
72141,28155,247.9927,113.5315716,17164
72143,35279,1272.304,27.72843426,24778
72145,54182,1181.769,45.84820934,23701
72147,8199,161.4344,50.78841755,17062
72149,21984,616.8925,35.63667785,22461
72151,30313,549.0032,55.21461258,19972
72153,33988,501.9476,67.71225195,19827
