county_fips,pop_total,White,pct_white,BlackAmerican ,pct_black,NativeAmerican,pct_native,AsianAmerican,pct_asian,NativeHawaiian_PI,pct_nativehawaiian,OtherRace,pct_otherrace,Multiracial,pct_multiracial,Latino,pct_latino
6013,1162648,471751,0.405755654,97612,0.083956623,1960,0.001685807,209562,0.18024544,5405,0.004648871,6959,0.005985475,62504,0.053760037,306895,0.263962093
6015,27462,16676,0.607239094,730,0.026582186,1749,0.063688005,830,0.030223582,79,0.002876702,194,0.007064307,1597,0.058153084,5607,0.204173039
6017,191713,144831,0.755457376,1248,0.006509731,661,0.003447862,9446,0.049271567,308,0.001606568,681,0.003552185,8608,0.04490045,25930,0.13525426
6019,1008280,275765,0.273500417,42216,0.041869322,4220,0.004185345,105291,0.10442635,1539,0.001526362,3787,0.003755901,28688,0.028452414,546774,0.542283889
6021,28657,14223,0.496318526,72,0.002512475,289,0.010084796,985,0.034372056,41,0.001430715,40,0.00139582,589,0.020553442,12418,0.43333217
6023,136132,97416,0.715599565,1601,0.011760644,4593,0.033739312,4256,0.031263773,324,0.002380043,833,0.006119061,9980,0.073311198,17129,0.125826404
6025,179578,17181,0.095674303,4084,0.022742207,1277,0.007111116,2337,0.013013844,44,0.000245019,88,0.000490038,1185,0.006598804,153382,0.85412467
6027,18829,11213,0.595517553,121,0.006426257,1513,0.080354772,268,0.014233363,176,0.009347283,42,0.002230602,996,0.052897127,4500,0.238993043
6029,906883,285219,0.314504738,44199,0.048737268,3429,0.003781083,43481,0.047945545,1044,0.001151196,3313,0.003653172,24493,0.027007894,501705,0.553219103
6031,152515,45886,0.30086221,9091,0.059607252,1133,0.007428777,5705,0.037406157,255,0.001671967,286,0.001875225,4537,0.029747894,85622,0.561400518
6033,68024,45259,0.665338704,1507,0.022153946,1579,0.023212396,905,0.013304128,199,0.002925438,249,0.003660473,2654,0.039015642,15672,0.230389274
6035,31873,20076,0.629874816,2516,0.078938286,592,0.018573714,531,0.016659869,302,0.009475104,160,0.005019923,1179,0.036990556,6517,0.204467731
6037,9936690,2505177,0.252113833,753155,0.07579536,18662,0.00187809,1452646,0.14619013,20597,0.002072823,49953,0.005027127,298906,0.030081043,4837594,0.486841594
6039,157243,49917,0.317451333,3854,0.024509835,729,0.004636136,3572,0.022716433,91,0.000578722,448,0.002849093,4777,0.030379731,93855,0.596878716
6041,260485,180340,0.692323934,5725,0.021978233,249,0.000955909,16170,0.062076511,430,0.001650767,2012,0.007724053,12416,0.047664933,43143,0.16562566
6043,17130,13233,0.772504378,135,0.007880911,238,0.013893754,227,0.013251605,62,0.003619381,155,0.009048453,857,0.050029189,2223,0.129772329
6045,91145,57251,0.628131,557,0.006111142,2633,0.028888036,1906,0.020911734,86,0.000943551,485,0.005321192,3813,0.04183444,24414,0.267858906
6047,282290,71154,0.252059938,7706,0.027298169,760,0.002692267,20194,0.071536363,772,0.002734776,529,0.001873959,6443,0.022824046,174732,0.618980481
6049,8651,6565,0.758871807,166,0.019188533,249,0.0287828,123,0.014218009,0,0,40,0.004623743,183,0.021153624,1325,0.153161484
6051,13219,8490,0.642257357,23,0.00173992,152,0.0114986,539,0.040774643,0,0,144,0.010893411,289,0.021862471,3582,0.270973599
6053,437609,125138,0.28595847,8977,0.020513746,647,0.001478489,24715,0.056477358,1885,0.004307498,1250,0.002856431,13043,0.029805146,261954,0.598602862
6055,137384,69244,0.504017935,2405,0.017505678,273,0.001987131,10866,0.07909218,411,0.002991615,612,0.004454667,5391,0.039240377,48182,0.350710418
6057,102322,84998,0.830691347,376,0.003674674,317,0.003098063,1423,0.013907078,149,0.001456187,217,0.002120756,4640,0.045347042,10202,0.099704853
6059,3175227,1221176,0.384594865,48898,0.015399844,3771,0.001187632,682736,0.215019588,8655,0.002725789,11475,0.003613915,121149,0.038154437,1077367,0.33930393
6061,406608,279960,0.688525558,6389,0.015712923,903,0.002220812,35057,0.086218176,568,0.001396923,1740,0.004279306,21522,0.052930587,60469,0.148715716
6063,19650,16122,0.820458015,225,0.011450382,203,0.010330789,110,0.005597964,40,0.002035623,14,0.000712468,977,0.049720102,1959,0.099694656
6065,2429487,788083,0.324382473,148072,0.060947846,7457,0.003069372,161597,0.066514865,6771,0.002787008,8604,0.003541488,75626,0.031128382,1233277,0.507628565
6067,1579211,666690,0.422166512,145484,0.092124485,4428,0.002803932,267722,0.169528961,17204,0.010894048,7436,0.00470868,91897,0.058191717,378350,0.239581665
6069,64753,20076,0.310039689,541,0.008354825,201,0.003104103,1888,0.02915695,109,0.00168332,45,0.000694948,2125,0.032817012,39768,0.614149151
6071,2180563,563779,0.258547449,163402,0.074935693,6234,0.002858895,163835,0.075134266,6445,0.002955659,8300,0.003806356,68421,0.031377676,1200147,0.550384006
6073,3289701,1433598,0.435783678,149105,0.045324788,9338,0.002838556,387969,0.117934426,12385,0.00376478,13667,0.004154481,148992,0.045290438,1134647,0.344908853
6075,851036,325900,0.382945022,41934,0.049274061,1758,0.002065718,294027,0.345493023,3010,0.003536866,5959,0.007002054,46931,0.055145728,131517,0.154537528
6077,779445,223577,0.286841278,52568,0.06744286,1931,0.002477404,130109,0.166925184,4310,0.005529576,2740,0.003515322,32828,0.042117147,331382,0.425151229
6079,281712,188336,0.668540921,3349,0.011888027,669,0.002374766,9571,0.033974414,401,0.00142344,1282,0.004550747,12158,0.043157551,65946,0.234090135
6081,754250,279215,0.370188929,16015,0.021233013,976,0.001294001,228200,0.302552204,8827,0.011703016,5878,0.007793172,34746,0.046066954,180393,0.239168711
6083,445213,189629,0.425928713,7763,0.017436598,1380,0.00309964,23531,0.052853353,389,0.000873739,1629,0.003658923,13316,0.029909279,207576,0.466239755
6085,1916831,559111,0.291685078,43576,0.022733355,2973,0.001550997,742635,0.387428521,6496,0.003388927,7915,0.004129211,77773,0.040573739,476352,0.248510171
6087,268571,149686,0.557342379,2193,0.008165439,182,0.000677661,12536,0.04667667,452,0.001682981,1324,0.004929795,10275,0.03825804,91923,0.342267036
6089,181852,140667,0.773524624,1740,0.00956822,2671,0.014687768,5507,0.030282867,185,0.001017311,497,0.002732992,10597,0.058272661,19988,0.109913556
6091,2916,2526,0.866255144,7,0.002400549,27,0.009259259,0,0,0,0,0,0,24,0.008230453,332,0.113854595
6093,44049,32689,0.742105383,682,0.015482758,1234,0.028014257,693,0.01573248,183,0.004154464,83,0.001884265,2528,0.057390633,5957,0.13523576
6095,450995,160034,0.354846506,58379,0.129444894,1592,0.003529973,69009,0.153015,3746,0.008306079,3253,0.00721294,28784,0.063823324,126198,0.279821284
6097,488436,297441,0.60896617,7012,0.014356026,1527,0.003126305,21167,0.043336282,1372,0.002808966,1957,0.004006666,21346,0.043702757,136614,0.279696828
6099,552063,212780,0.385427026,14902,0.026993296,2245,0.004066565,31968,0.057906435,2975,0.005388878,1782,0.003227892,16984,0.030764605,268427,0.486225304
6101,99101,42672,0.430591013,1764,0.017800022,696,0.007023138,16255,0.164024581,352,0.003551932,932,0.009404547,4437,0.044772505,31993,0.322832262
6103,65484,42716,0.652312015,565,0.008628062,524,0.008001955,1225,0.01870686,18,0.000274876,223,0.003405412,2628,0.040131941,17585,0.26853888
6105,15889,12533,0.788784694,217,0.013657247,490,0.030838945,392,0.024671156,54,0.003398578,373,0.02347536,632,0.039775946,1198,0.075398074
6107,473446,125362,0.264786269,6183,0.013059568,2100,0.004435564,16306,0.034441098,568,0.001199714,1708,0.003607592,8265,0.017457112,312954,0.661013083
6109,54993,43547,0.791864419,806,0.014656411,556,0.010110378,799,0.014529122,151,0.002745804,300,0.00545524,1755,0.031913153,7079,0.128725474
6111,842009,366252,0.434973973,13991,0.016616212,1408,0.001672191,59860,0.071091877,1396,0.00165794,3284,0.003900196,28779,0.03417897,367039,0.435908642
6113,217141,96203,0.443043921,5395,0.024845607,781,0.003596741,31399,0.144601895,888,0.004089509,948,0.004365827,11538,0.053135981,69989,0.32232052
6115,81705,42155,0.515941497,2768,0.033877976,445,0.005446423,6219,0.076115293,353,0.004320421,262,0.003206658,5150,0.063031638,24353,0.298060094
8001,520149,247045,0.474950447,17428,0.033505784,1876,0.003606659,19984,0.03841976,711,0.001366916,1985,0.003816214,16001,0.030762339,215119,0.41357188
8003,16460,7520,0.456865128,172,0.010449575,79,0.004799514,339,0.020595383,6,0.00036452,106,0.006439854,341,0.020716889,7897,0.479769137
8005,654453,377947,0.5775006,69253,0.105818141,1907,0.002913884,39827,0.060855401,1465,0.002238511,2223,0.00339673,29668,0.045332514,132163,0.201944219
8007,13509,10231,0.757346954,47,0.003479162,189,0.013990673,73,0.005403805,14,0.001036346,45,0.003331113,412,0.030498186,2498,0.184913761
8009,3496,2885,0.825228833,11,0.003146453,26,0.007437071,81,0.023169336,4,0.001144165,2,0.000572082,65,0.018592677,422,0.120709382
8011,5561,3023,0.543607265,231,0.041539291,48,0.008631541,14,0.002517533,8,0.00143859,0,0,415,0.074626866,1822,0.327638914
8013,328658,250580,0.762433898,2585,0.007865319,838,0.002549763,14988,0.045603637,182,0.000553767,935,0.002844903,12893,0.039229229,45657,0.138919485
8014,73946,55164,0.746003841,887,0.01199524,111,0.001501095,5110,0.069104482,0,0,292,0.003948828,2635,0.035634111,9747,0.131812404
8015,19564,16545,0.845685954,207,0.010580658,27,0.001380086,204,0.010427315,74,0.003782458,56,0.0028624,483,0.024688203,1968,0.100592926
8017,1726,1380,0.799536501,16,0.009269988,0,0,3,0.001738123,5,0.002896871,2,0.001158749,114,0.066048667,206,0.119351101
8019,9403,8092,0.860576412,173,0.018398383,53,0.005636499,78,0.008295225,14,0.001488887,61,0.006487291,190,0.020206317,742,0.078910986
8021,7553,3385,0.448166292,11,0.001456375,107,0.014166556,2,0.000264795,0,0,82,0.010856613,96,0.012710181,3870,0.512379187
8023,3534,1186,0.335597057,38,0.010752688,11,0.00311262,56,0.015846067,0,0,0,0,127,0.035936616,2116,0.598754952
8025,5782,3031,0.524213075,239,0.041335178,222,0.038395019,57,0.009858181,0,0,0,0,336,0.05811138,1897,0.328087167
8027,4885,4256,0.871238485,70,0.01432958,4,0.000818833,56,0.011463664,0,0,134,0.027430911,52,0.010644831,313,0.064073695
8029,31173,24753,0.794052545,182,0.005838386,170,0.005453437,195,0.006255413,0,0,300,0.009623713,735,0.023578096,4838,0.155198409
8031,710800,382813,0.538566404,60387,0.084956387,2466,0.00346933,24807,0.034900113,783,0.001101576,3158,0.004442881,28867,0.040611986,207519,0.291951322
8033,2329,1785,0.766423358,0,0,136,0.058394161,0,0,0,0,8,0.003434951,81,0.034778875,319,0.136968656
8035,360206,285943,0.793831863,4786,0.013286841,739,0.002051604,19157,0.053183456,245,0.000680166,1457,0.004044908,13716,0.038078211,34163,0.094842951
8037,55650,35735,0.642138365,545,0.009793351,73,0.00131177,610,0.010961366,49,0.000880503,145,0.002605571,2111,0.037933513,16382,0.294375562
8039,26457,22295,0.842688135,76,0.002872586,85,0.00321276,250,0.009449295,11,0.000415769,117,0.00442227,1446,0.054654723,2177,0.082284462
8041,730323,488923,0.669461321,40741,0.055784906,1901,0.002602958,19665,0.026926442,1860,0.002546818,3047,0.004172127,41182,0.056388749,133004,0.18211668
8043,49107,38425,0.782475004,1781,0.036267742,505,0.010283666,284,0.00578329,29,0.000590547,149,0.003034191,1228,0.025006618,6706,0.136558943
8045,61683,40314,0.653567433,318,0.005155391,191,0.003096477,529,0.008576107,78,0.00126453,374,0.006063259,1656,0.026846943,18223,0.295429859
8047,5856,4942,0.843920765,9,0.001536885,36,0.006147541,10,0.00170765,0,0,0,0,298,0.050887978,561,0.09579918
8049,15724,12905,0.820719919,119,0.007568049,54,0.003434241,15,0.000953956,0,0,56,0.003561435,1032,0.065632155,1543,0.098130247
8051,17018,14477,0.850687507,91,0.005347279,18,0.001057704,102,0.005993654,25,0.001469033,79,0.004642144,531,0.031202256,1695,0.099600423
8053,911,817,0.896816685,9,0.009879254,12,0.013172338,1,0.001097695,0,0,0,0,50,0.054884742,22,0.024149286
8055,6896,4241,0.6149942,3,0.000435035,180,0.026102088,5,0.000725058,0,0,21,0.003045244,164,0.023781903,2282,0.330916473
8057,1440,1250,0.868055556,9,0.00625,0,0,0,0,0,0,0,0,16,0.011111111,165,0.114583333
8059,580519,444084,0.764977546,6112,0.01052851,1678,0.002890517,16221,0.027942238,410,0.000706265,1670,0.002876736,18841,0.032455441,91503,0.157622748
8061,1347,1236,0.917594655,8,0.005939124,6,0.004454343,0,0,0,0,0,0,15,0.011135857,82,0.060876021
8063,7039,5386,0.765165506,2,0.000284131,43,0.006108822,11,0.001562722,0,0,7,0.000994459,257,0.036510868,1333,0.189373491
8065,7403,4482,0.605430231,9,0.001215723,120,0.016209645,24,0.003241929,2,0.000270161,67,0.009050385,430,0.05808456,2269,0.306497366
8067,55983,42947,0.767143597,114,0.002036332,2983,0.053284033,429,0.007663041,1,1.79E-05,544,0.009717236,1671,0.029848347,7294,0.130289552
8069,359363,290258,0.807701405,3143,0.008746031,1144,0.003183411,7506,0.020886958,287,0.000798635,1534,0.004268664,11576,0.032212554,43915,0.122202341
8071,14422,7560,0.52419914,146,0.010123423,154,0.010678131,139,0.009638053,11,0.000762724,64,0.004437665,461,0.031965053,5887,0.408195812
8073,5583,4198,0.751925488,366,0.065556153,15,0.002686728,47,0.008418413,0,0,2,0.00035823,128,0.022926742,827,0.148128246
8075,21302,16256,0.763120834,238,0.01117266,84,0.003943292,124,0.00582105,245,0.011501267,47,0.002206366,723,0.033940475,3585,0.168294057
8077,156131,124316,0.796228808,1033,0.006616239,710,0.004547463,1542,0.009876322,60,0.000384293,618,0.003958215,4217,0.02700937,23635,0.15137929
8079,794,737,0.928211587,0,0,1,0.001259446,6,0.007556675,0,0,0,0,29,0.036523929,21,0.026448363
8081,13232,10377,0.784235187,30,0.002267231,110,0.00831318,36,0.002720677,0,0,80,0.006045949,411,0.031061064,2188,0.165356711
8083,26070,18540,0.711162255,334,0.012811661,2470,0.094744918,219,0.00840046,0,0,69,0.00264672,1055,0.040467971,3383,0.129766015
8085,42823,32013,0.747565561,157,0.003666254,397,0.009270719,225,0.005254186,5,0.00011676,96,0.002241786,1000,0.023351937,8930,0.208532798
8087,29045,16502,0.568152866,929,0.031984851,40,0.001377173,112,0.003856085,21,0.000723016,44,0.001514891,694,0.023893958,10703,0.36849716
8089,18580,9500,0.511302476,229,0.012325081,75,0.004036598,152,0.00818084,5,0.000269107,296,0.015931109,356,0.019160388,7967,0.428794403
8091,4936,4482,0.90802269,40,0.008103728,9,0.001823339,15,0.003038898,0,0,7,0.001418152,177,0.035858995,206,0.041734198
8093,17597,15446,0.877763255,90,0.005114508,93,0.005284992,104,0.005910098,0,0,47,0.00267091,644,0.036597147,1173,0.06665909
8095,4493,3156,0.702425996,0,0,0,0,9,0.002003116,0,0,12,0.002670821,48,0.010683285,1268,0.282216782
8097,17325,14041,0.81044733,69,0.003982684,77,0.004444444,391,0.022568543,0,0,34,0.001962482,848,0.048946609,1865,0.107647908
8099,11968,6757,0.564588904,159,0.013285428,60,0.005013369,67,0.005598262,0,0,9,0.000752005,191,0.015959225,4725,0.394802807
8101,168135,84917,0.505052488,2862,0.017022036,1017,0.006048711,1199,0.007131174,42,0.000249799,639,0.003800517,4102,0.024397062,73357,0.436298213
8103,6511,5363,0.823682998,19,0.002918139,70,0.010751037,4,0.000614345,0,0,0,0,334,0.051297804,721,0.110735678
8105,11442,5908,0.516343297,48,0.004195071,81,0.007079182,17,0.001485754,15,0.00131096,0,0,287,0.025083027,5086,0.444502709
8107,24944,20834,0.835230917,38,0.001523412,130,0.005211674,268,0.010744067,44,0.001763951,53,0.002124759,1771,0.070999038,1806,0.072402181
8109,6454,3763,0.583049272,82,0.012705299,37,0.005732879,71,0.01100093,0,0,0,0,209,0.032383018,2292,0.355128602
8111,690,541,0.784057971,0,0,5,0.007246377,0,0,0,0,0,0,18,0.026086957,126,0.182608696
8113,8082,6840,0.846325167,44,0.005444197,64,0.007918832,57,0.00705271,0,0,19,0.002350903,138,0.017074981,920,0.11383321
8115,2391,1808,0.756168967,12,0.005018821,3,0.001254705,38,0.015892932,0,0,14,0.005855291,51,0.021329987,465,0.194479297
8117,30955,24115,0.779034082,93,0.003004361,125,0.00403812,343,0.011080601,193,0.006234857,0,0,1520,0.049103537,4566,0.147504442
8119,24758,20896,0.844010017,214,0.008643671,24,0.000969384,49,0.001979158,28,0.001130948,29,0.001171339,1551,0.062646417,1967,0.079449067
8121,4817,4124,0.856134524,46,0.009549512,0,0,18,0.003736766,2,0.000415196,8,0.001660785,96,0.019929417,523,0.108573801
8123,331466,211196,0.637157356,4104,0.01238136,788,0.002377318,5393,0.016270145,296,0.000893003,1015,0.003062154,8088,0.024400693,100586,0.303457972
8125,9938,7117,0.716140068,17,0.001710606,104,0.010464882,0,0,0,0,45,0.004528074,103,0.010364258,2552,0.256792111
9110,977165,593343,0.607208609,114765,0.1174469,925,0.000946616,56690,0.058014767,234,0.000239468,4795,0.004907053,31900,0.032645459,174513,0.178591128
9120,326381,193916,0.594139978,35413,0.108502027,310,0.00094981,17620,0.053985986,48,0.000147067,3954,0.012114676,8651,0.026505832,66469,0.203654625
9130,175244,142415,0.81266691,7795,0.044480838,114,0.000650522,6007,0.034277921,0,0,368,0.002099929,6249,0.035658853,12296,0.070165027
9140,451887,277686,0.614503183,47360,0.104804962,216,0.000477996,18149,0.040162696,70,0.000154906,2887,0.006388765,19342,0.042802736,86177,0.190704756
9150,95687,77810,0.813172113,1363,0.014244359,113,0.001180934,1359,0.014202556,63,0.000658397,227,0.002372318,3437,0.035919195,11315,0.118250128
9160,112696,87840,0.779442039,4939,0.043825868,31,0.000275076,2811,0.02494321,0,0,505,0.004481082,4338,0.038492937,12232,0.108539788
9170,571298,350326,0.613210619,70625,0.123621998,362,0.000633645,24056,0.042107622,93,0.000162787,3394,0.005940857,14798,0.025902419,107644,0.188420054
9180,280293,209147,0.746172755,14246,0.050825386,1028,0.003667591,10708,0.038202881,0,0,1381,0.004926987,11905,0.042473412,31878,0.113730989
9190,620666,376161,0.606060264,59464,0.095806762,466,0.000750806,32149,0.051797585,187,0.000301289,4717,0.007599901,22638,0.036473723,124884,0.201209668
10001,182400,106801,0.585531798,46601,0.255487939,584,0.003201754,4154,0.022774123,26,0.000142544,788,0.004320175,9284,0.050899123,14162,0.077642544
10003,570567,311658,0.546225071,141068,0.247241779,491,0.000860547,33149,0.058098348,188,0.000329497,2492,0.004367585,19836,0.034765418,61685,0.108111755
10005,240668,179073,0.744066515,25847,0.107396912,724,0.003008294,3091,0.012843419,39,0.000162049,1025,0.004258979,8020,0.033323915,22849,0.094939917
11001,670587,243730,0.363457687,291880,0.435260451,829,0.00123623,26512,0.039535511,356,0.000530878,3720,0.005547379,26392,0.039356564,77168,0.1150753
12001,279729,166674,0.595840975,53526,0.191349485,429,0.001533627,16581,0.059275227,164,0.000586282,1404,0.005019144,10564,0.037765123,30387,0.108630138
12003,27969,21842,0.780936036,3217,0.115020201,51,0.001823447,195,0.006972005,0,0,11,0.000393293,1770,0.063284351,883,0.031570668
12005,181055,135743,0.749733506,18507,0.102217558,405,0.002236889,3681,0.020330839,237,0.001308995,1235,0.006821132,8267,0.045660159,12980,0.071690923
12007,27816,20183,0.725589589,4800,0.172562554,17,0.000611159,260,0.009347138,0,0,6,0.000215703,1235,0.044398907,1315,0.04727495
12009,610723,439832,0.720182472,56385,0.092324998,773,0.001265713,14281,0.02338376,460,0.000753206,3995,0.006541427,25642,0.041986301,69355,0.113562122
12011,1940907,641300,0.330412534,534904,0.275594864,2695,0.001388526,69448,0.03578121,1037,0.000534286,15218,0.007840664,65843,0.03392383,610462,0.314524086
12013,13753,10349,0.752490366,1707,0.124118374,146,0.010615866,31,0.002254054,0,0,88,0.006398604,558,0.040572966,874,0.063549771
12015,189900,156277,0.822943655,9634,0.050731964,226,0.0011901,2416,0.012722486,72,0.000379147,662,0.003486045,5347,0.028156925,15266,0.080389679
12017,155173,133833,0.862476075,3305,0.021298808,435,0.002803323,2128,0.013713726,42,0.000270666,640,0.004124429,4809,0.030991216,9981,0.064321757
12019,219650,153832,0.700350558,24542,0.111732301,87,0.000396085,6240,0.028408832,45,0.000204871,1485,0.006760756,9708,0.044197587,23711,0.10794901
